problem_id,bkt_slip,bkt_guess
2CKLRRJ9FB,0.15,0.0
6U2UBMIJN,0.1,0.25
1LOKTIHGT3,0.1,0.0
29JWAILCKK,0.1,0.0
2GUWB5IH5Q,0.1,0.0
2M92FICEEU,0.15,0.0
84UUTEX95,0.1,0.0
1GSKATX5NL,0.1,0.0
2KLP9DB0O2,0.1,0.0
Q9475KLS9,0.1,0.0
24KLY98IYS,0.15,0.0
1VZ99LYPKN,0.15,0.0
1ZCEYKFJZN,0.15,0.25
1S2XOH9ARA,0.05,0.0
BV4HUS15E,0.15,0.0
186TPS3GWW,0.1,0.0
3SBB8P1DZ,0.1,0.0
2DE5AEGD4W,0.1,0.0
23SLOZUVXD,0.15,0.0
YODFEAZ49,0.1,0.0
1UR7W0E175,0.1,0.0
Q39LG7TNW,0.1,0.0
FHQATDLUQ,0.1,0.0
1TVL563KZ0,0.1,0.0
2EGPKPA8W8,0.1,0.0
19CY0NFINJ,0.15,0.0
4XZ19QP2Q,0.1,0.0
2EK32CLZTZ,0.15,0.0
1YK523ID5V,0.1,0.25
2HL5ZHPLYL,0.2,0.0
1NU2L8DOV8,0.15,0.0
1Q6FSJEJF7,0.15,0.0
1X5SD2KTJ5,0.2,0.0
23SXQN150O,0.15,0.25
1TKRYQANZH,0.15,0.0
2N1S927C3S,0.2,0.0
20MMXFGA71,0.1,0.0
2KU5B68VI6,0.15,0.0
2TNRWB6VO,0.1,0.0
1ZXTKMKPYM,0.15,0.0
JZOKJ29GP,0.1,0.0
AHDDJQBA6,0.15,0.0
O3YNL98DO,0.1,0.0
1ZTM0ZEP7Y,0.15,0.0
2DC42DF12G,0.15,0.0
1SG5K5RUQL,0.1,0.0
FLI7N7O1R,0.1,0.0
2E2RZYOCH4,0.15,0.0
1FNDS23SYQ,0.1,0.0
23M8QTBWZ4,0.15,0.0
1EB8FR4CR0,0.1,0.0
25BQKWZUUL,0.1,0.0
2I40GDNVIN,0.05,0.0
25XLVJ43BR,0.1,0.0
KM8WE2Z9K,0.1,0.0
SVPI27J81,0.1,0.0
N5EP0ZEB9,0.1,0.0
1U5NBIRY5U,0.1,0.0
1FNRXC0CA8,0.1,0.0
B97O9GULV,0.1,0.0
ALKG3TYO1,0.1,0.0
2QHAUTKYQW,0.1,0.0
Y0O560VUU,0.1,0.0
6ZBOOBW1S,0.1,0.0
71WGVMUXQ,0.1,0.0
FQ601V48Q,0.1,0.0
2R2YK5H0KC,0.1,0.0
2K7Z1UJCZ4,0.15,0.0
D8GJ7DU2A,0.15,0.0
251PVD3XFY,0.15,0.0
XTEKJF0Q6,0.2,0.0
1U8KR2HXWO,0.1,0.0
15N3DM7TBB,0.1,0.0
1KZ6IIQ6J2,0.05,0.0
2MYVKHD15,0.2,0.0
2FRWLSF0AV,0.1,0.0
13HHC3UC08,0.15,0.0
2FWNFLJ60R,0.1,0.0
227P3ASBNU,0.1,0.0
NA1HERV5I,0.1,0.0
246AHA0GF9,0.1,0.0
1T7B6ON68Z,0.1,0.0
1NQM2S01D5,0.1,0.0
2NH0BDEQ7S,0.2,0.0
2QQHTVS525,0.1,0.0
2DPKUQSWV,0.15,0.0
1A1CWS3W5Z,0.1,0.0
JH0R9JQD1,0.05,0.25
19VO7VTO66,0.1,0.0
3O5WCGA0V,0.15,0.0
DQZJIIV2B,0.1,0.0
1OOT8B2U28,0.05,0.0
FQU98JJ7E,0.1,0.0
2ICPO2TPQI,0.1,0.0
1S00H6X28J,0.05,0.0
2JBF72SCP9,0.1,0.0
195A2KLJP2,0.1,0.0
IHLBXOFJT,0.1,0.0
2FLBHMWDY4,0.15,0.0
24D6EUJA8F,0.1,0.0
21EX18TUAI,0.1,0.0
1UJIZ4J3HT,0.1,0.0
22E0SUUAP7,0.1,0.0
OKN7I6Z5C,0.15,0.0
10QRKNNUFI,0.1,0.0
23WGJA6WW0,0.1,0.0
1WC71MEDOZ,0.1,0.0
706W3W3DZ,0.15,0.0
T4ID508I1,0.2,0.0
4NS9DD62V,0.15,0.0
7HVIPIRJM,0.1,0.0
1TMOHWXUGZ,0.15,0.0
2AKTTY2M8F,0.05,0.0
2QCT05JQO0,0.1,0.0
2JBCRGQA5N,0.1,0.0
13IR9II9JG,0.15,0.0
TXJZV2CEU,0.05,0.0
W46HG2IWP,0.1,0.0
1Y209SOT0B,0.1,0.0
15OD3AUFE2,0.1,0.0
2EJGB42T1Y,0.1,0.0
QICZ8LPGS,0.1,0.0
24P6C4E9JZ,0.15,0.0
2EXHFP38M6,0.1,0.0
2QOMUNPE3U,0.2,0.0
1Y9KQ22HR6,0.15,0.0
111MK24XNE,0.15,0.0
87HMOO1YV,0.15,0.0
S5T3KHTVD,0.15,0.0
14XAACL5VH,0.15,0.0
13MNSXHM4P,0.15,0.0
1TVDW6VMY,0.15,0.0
1KG1Q15DQI,0.1,0.25
K6Y0N7D34,0.15,0.0
263519EUQA,0.2,0.0
2FBLJH1MKS,0.1,0.0
HF427OFMD,0.05,0.0
18YDWLX3FL,0.1,0.0
2LVV1BPNVA,0.1,0.0
UE4MDQRC9,0.1,0.0
DPWU07H33,0.1,0.0
27UPQMNQVD,0.1,0.0
1177CQQ4DH,0.1,0.0
1V3PXZH8G3,0.1,0.25
110Z8H45MA,0.15,0.0
1XFDMS0E7M,0.15,0.0
2OB7FDXPO7,0.1,0.25
1CHCZ9RGLW,0.05,0.25
7XSSIHNUN,0.1,0.25
7MAOCA726,0.1,0.25
X0Y41UIKT,0.1,0.25
2EI8VUKOAZ,0.1,0.25
2NGXM6LQEC,0.15,0.25
1ATZ1QHD7Z,0.1,0.25
2IHKFBOPTU,0.1,0.25
179ASSDHVQ,0.1,0.25
1LCPIDC2Z0,0.15,0.25
23RLZU70Z2,0.1,0.25
1IM17P4JNL,0.1,0.25
1GBHU5D4JJ,0.15,0.25
2I4KYAABZT,0.1,0.25
TLHE1WDPD,0.15,0.0
2I0KIZB5KC,0.2,0.0
D3XMBY8UY,0.15,0.0
1SYJ94UI80,0.15,0.0
LRH9205RL,0.2,0.0
1MSTSL15UF,0.2,0.0
16NJIKDZR4,0.2,0.0
2HT9DJCC60,0.2,0.0
199IOUWQ0V,0.2,0.0
AJQVRPHS1,0.2,0.0
1DW118ROWJ,0.2,0.0
DZ7XT9CEH,0.2,0.0
BVM0YFP,0.15,0.0
QFBH8G3NW,0.15,0.0
B14M81DT8,0.15,0.0
1QL9V3HUYP,0.15,0.0
2B36F5LMQG,0.2,0.0
1CB6HXEHCU,0.15,0.0
18ALFT26LF,0.15,0.0
RFNSBDOBK,0.15,0.0
M6UW2744L,0.15,0.0
68NG2AJW2,0.2,0.0
2IYSXK2C4V,0.2,0.0
G315SU3MJ,0.2,0.0
2Q2DXH7IY,0.2,0.0
2KWRJ9IED8,0.2,0.0
2BD53YKDS3,0.05,0.0
OPU67AB6V,0.1,0.0
1KSGF5O1V0,0.05,0.0
9KDTS46AC,0.05,0.0
191PDBFVTU,0.05,0.0
8P2Q14B1P,0.15,0.0
5AFAZP7H0,0.05,0.0
1SDAM3BCE0,0.05,0.0
1W0I0AUWB7,0.05,0.0
5AC6M3G6T,0.15,0.0
Q2K4VZZ0H,0.05,0.0
1G8OP0QZ4K,0.05,0.0
12MO80SUIS,0.05,0.0
1N9ZZT45L9,0.05,0.0
22D3D75QHP,0.1,0.0
BWHI5T95V,0.15,0.0
2I37Z7B7UM,0.15,0.0
16Q688AGXM,0.1,0.0
K97YFFHZK,0.1,0.0
21RDF8S2TQ,0.15,0.0
QCV3B9I9B,0.1,0.0
2KQ7N9LBD0,0.15,0.0
146VN12TMT,0.2,0.0
154PFXIAMU,0.15,0.0
1EWR47V5QX,0.1,0.0
1BEU5FL7HJ,0.1,0.0
XB6K8Q9QT,0.05,0.0
1LJ8KAYI63,0.1,0.0
72NJ9TZTY,0.1,0.0
1VYISMFFBF,0.1,0.0
1VUQ7VL85,0.1,0.0
Z2DIRK4BP,0.1,0.0
1WH60M6Z5B,0.05,0.0
ZINPV0XH9,0.05,0.0
2B6TKC4XOR,0.1,0.0
1QGT2HJO7F,0.15,0.0
2KFIW7BHWU,0.1,0.0
1ROQ8TVHPQ,0.1,0.0
2GTL7V5U4A,0.2,0.0
1F0X3P5YI0,0.2,0.0
79K195Z61,0.1,0.0
18HWP99NDQ,0.1,0.0
14SUASURXB,0.15,0.0
GCDMQNJI2,0.2,0.1
12JIV5I1M5,0.05,0.0
2BROAKI5DL,0.1,0.0
QZN5YXDTG,0.1,0.0
XZV2TLXAN,0.05,0.0
19ENFVQM4X,0.1,0.0
CFFTKEKK6,0.05,0.0
13J4SV11ET,0.1,0.0
2EK3Y59BO7,0.15,0.0
1IVVUWYPR3,0.05,0.0
2KUMTT83EF,0.15,0.0
1S11RAC5YV,0.05,0.25
2GT89ZKXX2,0.05,0.25
TLDQAZ5AJ,0.05,0.25
56MCE6U0O,0.2,0.0
18IUB5TIQL,0.15,0.0
1AENND49J9,0.1,0.0
1IM9586ZYN,0.2,0.0
1A8H35PC9D,0.15,0.0
1KZR7Z3KPQ,0.15,0.0
18WJ0NHD48,0.2,0.0
AIB5YSV2S,0.1,0.0
1CQRR8HY4A,0.1,0.0
5T9DY6T6V,0.05,0.0
KOJSU0P6G,0.05,0.0
A02HYWK70,0.05,0.0
2RQNQ9FVIB,0.05,0.0
B1YO4CD9E,0.05,0.0
260481OUQT,0.05,0.0
1SBSO55CY,0.15,0.0
21AZ1SNZ6G,0.05,0.0
2DAO8VKN8E,0.1,0.0
FQGL736G0,0.1,0.0
APGACIR05,0.05,0.0
JCP0W4FVY,0.1,0.0
1D5DFJOPTX,0.15,0.0
1LX3M5KFTS,0.15,0.0
FV61GX2K1,0.1,0.0
2OL3S13V78,0.05,0.0
2LIG9AZPN9,0.15,0.0
R1KPS87H0,0.15,0.0
ZTXEIYVFJ,0.15,0.0
H4TPQRHSL,0.15,0.25
E09FW355K,0.15,0.0
29OR16NWJN,0.1,0.0
ZQOC2POZF,0.1,0.0
QHOM7KEUO,0.1,0.0
9EVLGZ6A4,0.1,0.0
2MQPD1B5DZ,0.1,0.0
1F71MRUPO0,0.05,0.0
2HRFNATUKD,0.05,0.0
1TSSRKWARO,0.2,0.0
A3T9SOHL2,0.05,0.0
PM7R9TLMZ,0.1,0.0
1TQC9E4SKV,0.2,0.0
24HR2H9NR2,0.2,0.0
C5JB89W6B,0.2,0.0
1WHAT5YB9M,0.2,0.0
2IQ3XXFANW,0.2,0.0
OZUOWYZ0T,0.1,0.0
2ML7E4ISZ6,0.15,0.25
2C2KPY0MRJ,0.1,0.0
7PTMS0OX2,0.05,0.0
1Z6G6OYQAH,0.05,0.0
2QS2Z2DO24,0.1,0.0
WMTTAD958,0.05,0.0
1O8NZLXLQ9,0.2,0.25
1RQHF6K42L,0.15,0.25
1I243JQ4JE,0.05,0.25
1GPUABVWX9,0.1,0.25
TTHM16WYD,0.1,0.25
1NDUAAVX63,0.15,0.25
IQTNBDFUO,0.15,0.0
1GGX6G0Y6L,0.2,0.0
10PSPPGL2B,0.15,0.0
2NXVY32X7G,0.2,0.0
2L6VE4G17H,0.1,0.0
2HBLX11EA6,0.1,0.25
XUJG6URHT,0.1,0.25
YZ8QCMZKX,0.1,0.25
G24UMYFR0,0.1,0.25
2H35XC7IT5,0.2,0.1
1QDGEADPJ2,0.05,0.25
2MW3WS4MMK,0.05,0.25
1MBELS6PKI,0.1,0.0
1CL9SC3XEW,0.15,0.0
1G7T164OWH,0.15,0.0
OH9O4RE1Y,0.15,0.0
2KOUKS184W,0.15,0.0
R9RJ33SWW,0.15,0.0
PX2DZ6KZW,0.1,0.0
14J03DO2O,0.1,0.0
2C8PTSNTZX,0.05,0.0
WAYGXHN97,0.15,0.0
2L568P8FO5,0.1,0.0
KT9ZWB6Z2,0.15,0.0
1V77JBW01B,0.1,0.0
2FV37JV6TO,0.05,0.0
1TIDB5MNU,0.1,0.25
16G54F7HPQ,0.15,0.0
1UPRJ5BTV2,0.15,0.0
SNLN0QB6W,0.15,0.0
2AEXXCZ814,0.2,0.0
2P81CVZVF1,0.1,0.25
1BVD5YU6SK,0.2,0.0
1L7P9RKSMD,0.15,0.0
1SJU0BXDCR,0.05,0.0
14VEX6AUF3,0.1,0.0
BZ468U1U9,0.1,0.0
NRQFJRS7O,0.05,0.0
IXZDU3W1,0.05,0.0
12Z7PMSD1A,0.05,0.0
1BK7OSNE2D,0.05,0.0
1CPC68X8XE,0.05,0.0
GZ735ZKBH,0.05,0.0
1AUG963WZ4,0.05,0.25
1EOGHGDXYF,0.1,0.25
1YOD797PZW,0.15,0.25
11G8FW7YYP,0.05,0.0
1LNBCKY1GN,0.2,0.0
10EOO7Q05T,0.05,0.1
1YAVK9PPU4,0.05,0.1
ELKWQG7JS,0.05,0.1
CG1GOEHTP,0.05,0.0
2IWZ6T3WWI,0.05,0.0
275HTKAH2D,0.05,0.0
2RRVDIH4TF,0.05,0.0
RKWOOM4HI,0.2,0.0
I1XSP43OR,0.05,0.0
196NQU6ABT,0.1,0.0
61HL7N0YG,0.1,0.0
N4SBBR40B,0.05,0.0
5CISXMOKR,0.1,0.0
13NZBPY8LB,0.05,0.0
2NQ4S3P2T,0.1,0.0
2K1L3VWSJI,0.15,0.0
10F92BH5D7,0.2,0.0
1EB4DBXIS9,0.15,0.0
8DGG9VKJF,0.15,0.0
1BCKMIXRT2,0.15,0.0
265NY371G3,0.2,0.0
1USKPTP63,0.15,0.0
SCZQC1SU7,0.15,0.0
10SEOJSTG7,0.2,0.0
2EJYIU5S60,0.1,0.0
2FL4TC83W5,0.1,0.0
2I1Z195I6H,0.15,0.0
1JW2N3NQXR,0.1,0.0
W26O2TX5N,0.15,0.0
17GNMXZWKB,0.1,0.0
GHDN50M5H,0.15,0.0
2NQBVNTM1R,0.15,0.0
2K2U8B6BA1,0.15,0.0
2N6T8CDEC4,0.15,0.0
1PY7SULQKD,0.1,0.0
2A6N5HIHOM,0.1,0.0
33QHJVSTC,0.1,0.0
2QZ3SK4CEO,0.1,0.0
6UWF4W7BA,0.1,0.0
OVTSED6T1,0.05,0.0
1KGSICM75V,0.15,0.0
ADNURH629,0.15,0.0
EL9JUFJ2A,0.15,0.0
2PJGL8IAJ0,0.15,0.0
1U5T58BF8,0.15,0.0
TLZBVLIO9,0.1,0.0
3K0I49UZS,0.15,0.0
1K5NL8719M,0.2,0.0
1OI0ELAO5I,0.15,0.0
2CYQANMF9P,0.15,0.0
1FPUZ3I7K1,0.2,0.0
BPOQYLYXR,0.15,0.0
WGZ2FSFSN,0.15,0.0
1RI56BI0ON,0.15,0.0
CS8VO9WRF,0.05,0.0
6S6HDSKAB,0.1,0.0
1P0LQFRE5G,0.05,0.0
163WH9TCSY,0.1,0.0
BZOCSZ83H,0.1,0.25
TS4X8FNRE,0.05,0.25
4CCDPBFP5,0.05,0.25
YGJ30G7U5,0.15,0.0
GX4CWP8TQ,0.15,0.0
26IY7GGJAN,0.15,0.0
1PTVPI5E18,0.15,0.0
RRGTCUZQM,0.2,0.0
2J3U3DBLQG,0.2,0.0
T0ITDPUQ1,0.1,0.0
LNTKYG8PT,0.05,0.0
1X4H2OGN6W,0.1,0.0
1TN05M83SQ,0.05,0.0
231YKO7RDQ,0.05,0.0
2MVWMR1KC4,0.1,0.0
1AVC80500F,0.2,0.1
X3T5A6181,0.15,0.1
BSKC5D83D,0.2,0.1
EZ4R47763,0.15,0.0
Q5WXURE70,0.15,0.0
23GPWKUHG6,0.15,0.0
RUA99WENC,0.1,0.0
13TM8QZMFO,0.1,0.0
2534M41FIR,0.05,0.0
2SGBU5ADV,0.1,0.0
17L2WMNPIX,0.1,0.0
2N96YJ6G5K,0.15,0.0
1YG94RSBAY,0.1,0.0
1FSYU2G3IH,0.15,0.0
J183JZXQZ,0.1,0.0
17LVXJKKRA,0.15,0.0
229FPWD588,0.1,0.0
EHAT3TSIO,0.1,0.0
1I7M6CMTOL,0.1,0.0
19Q5TT19WW,0.1,0.0
RV7XIETBH,0.1,0.0
24TE86BM5Q,0.1,0.0
1T8X0BSVUB,0.1,0.0
1OMVA6MUW1,0.2,0.0
FJID66M2F,0.1,0.0
XUSILMNHY,0.2,0.0
2710RKIZQ6,0.2,0.0
29BHZD8QKE,0.15,0.0
AVSG3QCVU,0.15,0.0
PCAF4HM1K,0.15,0.0
1ICCF9AI73,0.15,0.0
39OXBN987,0.15,0.0
15OBNGTINZ,0.05,0.0
1RX8S2WDQ7,0.05,0.0
1J0PST9GV7,0.05,0.0
YV4PD4O81,0.05,0.0
1ZMTPW4VLQ,0.05,0.0
R7KAKTSA3,0.05,0.0
I9YKI05FL,0.15,0.0
15YB1A0KXR,0.1,0.0
1S902YPIW5,0.1,0.0
1O03PNKT9E,0.05,0.0
2AH8YQET2F,0.05,0.0
277QYN3B7C,0.05,0.0
2RHOCYEH8X,0.05,0.0
23IPDWEQ5A,0.1,0.0
24YZ3V6Q1I,0.1,0.0
1IRUNQMJD5,0.1,0.0
1DO2UI30GO,0.15,0.0
1RSKIRND8T,0.15,0.0
NAE4HW9HV,0.1,0.0
4M89W52DL,0.1,0.0
279FWU7DSW,0.1,0.0
22HCMAS8K6,0.1,0.0
1UI38TGYYH,0.15,0.0
ZFSBQJZH1,0.15,0.0
1ZBVISZ6J9,0.1,0.0
ERENWED0Z,0.15,0.0
R9OF52JFL,0.15,0.0
K73HB2NPL,0.15,0.0
SMXMM0PF7,0.1,0.0
3GKIZIV20,0.1,0.0
2DTVRPYGG4,0.15,0.0
244CDHTM19,0.1,0.0
1PURNVW8KO,0.1,0.0
1B62DFRW34,0.1,0.0
7KDSUQBX8,0.15,0.0
PFIIHNQEX,0.2,0.0
2D3QZW3B90,0.1,0.0
11H6PEZ2D,0.15,0.0
1P24DH92RH,0.1,0.0
2K0J5ZOIX,0.1,0.0
18SU0BJ2UZ,0.15,0.0
1YLAOEF7K7,0.1,0.0
WSV26WDAW,0.1,0.0
U1FS3ZBII,0.1,0.0
177V6JK6WA,0.1,0.0
CHT3R3JIG,0.1,0.0
15EFDMCUEM,0.1,0.0
20S1M4JOMZ,0.1,0.0
1LYF2F29J8,0.2,0.0
WQJ6SIOLH,0.15,0.0
2CZU2RKDAN,0.2,0.0
2219SWSNVV,0.1,0.0
19NP24F4T7,0.1,0.0
1PE1S6IYTA,0.15,0.25
2MHQERGQ3Y,0.05,0.0
1N4VPY7SFT,0.2,0.25
IJLJGKX21,0.1,0.0
21OQQAIH2U,0.2,0.0
276B8BZSR9,0.15,0.0
2CGH1JELE6,0.1,0.25
1DSA8A0VPY,0.1,0.0
2R6294FQNP,0.15,0.0
1D20U4EKFT,0.05,0.0
1H36OZFEAA,0.2,0.25
16VFVY0TGW,0.1,0.0
8UBZ0JE2P,0.15,0.25
2LEZA0U7OZ,0.1,0.25
20M25JBDER,0.1,0.25
4ZVNCUPNH,0.1,0.25
CVJ8YINFT,0.1,0.25
AUC1D2CSX,0.05,0.0
2AJ0XC3ZQQ,0.1,0.0
1MP1KB4I3O,0.05,0.0
2HCL18RXJV,0.05,0.0
2CCV522LZR,0.05,0.0
20ZM4JRL23,0.05,0.0
2L644XUT62,0.05,0.0
27SXEEF083,0.15,0.0
1OH5RFDZCX,0.1,0.0
1GHI6PJVU4,0.15,0.0
2CP4CETYA1,0.1,0.0
1AOQGNHYT5,0.15,0.0
28T6DD2NHV,0.15,0.0
1E5VBV6T84,0.2,0.0
BWYUVEXN7,0.05,0.0
H8MTVIB86,0.05,0.0
231RB2DBK9,0.05,0.0
1OUHJXL8ZO,0.05,0.0
1JUWUV7FCK,0.05,0.0
1MTOBSZYNN,0.15,0.0
2DM05H8HY2,0.1,0.0
2I5BKAM1GJ,0.1,0.0
1K8K84YGC8,0.1,0.0
2P7QZXYI2K,0.15,0.0
1534WEMQXS,0.15,0.25
2A6F2P49MV,0.05,0.0
WJ111LY82,0.05,0.0
2JH86EZR6V,0.05,0.0
485ORMEV5,0.05,0.0
BXL8FG3C8,0.05,0.0
NVWDFMOJ7,0.05,0.0
1WQCHYNCQT,0.15,0.0
2ONVIQYD6,0.2,0.0
3JFNNX9PF,0.15,0.25
2IH0NANA2X,0.1,0.0
2RAUGHSVSM,0.05,0.0
2OB2T1A4S5,0.1,0.0
UK05FIBIG,0.05,0.0
1AKF5GXS4E,0.1,0.0
1FIB1QLVYP,0.05,0.0
2BETWRSI9H,0.15,0.0
1DUI8ND3ZS,0.2,0.0
ATHLZTGHJ,0.2,0.0
169DU99NVU,0.15,0.0
HHPIB4ZG6,0.1,0.0
298L1P8UGZ,0.1,0.0
21IC2M1734,0.1,0.0
QT6A2MXOY,0.1,0.0
1QEE4XCE13,0.1,0.0
24MHVA8ECQ,0.1,0.0
1ML6JMQIJI,0.1,0.0
218ISMGONV,0.1,0.0
1YOT40AKFB,0.1,0.0
80O61LVJW,0.1,0.0
8ZYMB8XY4,0.1,0.0
1IC031AUY7,0.1,0.0
GWEBZOGMW,0.05,0.0
QCCEMBSEH,0.1,0.0
WHBVB0D66,0.15,0.0
RF1X6TOH2,0.05,0.0
LAF7P152Z,0.15,0.0
1SV2ZUJGV0,0.15,0.0
1WGM2O3JR7,0.15,0.0
1G3ZSBT4UO,0.15,0.0
1T241VQ6FG,0.15,0.0
2KKF0IYYI6,0.15,0.0
2AMG6M8DOV,0.15,0.0
1CTU3LRB8L,0.15,0.0
59LAVFW7B,0.15,0.0
278HEIS6EF,0.15,0.0
1IPGQPRLP3,0.15,0.0
MBN08FJXN,0.2,0.0
1Q6I6DRTH,0.15,0.0
800AGCXFL,0.05,0.0
467YIUI35,0.1,0.0
HMTX3VINA,0.05,0.0
GJM62OGE0,0.05,0.0
2GVXI0O4QB,0.15,0.0
1Q1N5YW0PV,0.1,0.0
2QORXRM7QD,0.1,0.0
LULGPHROQ,0.2,0.0
1BJNHA8974,0.2,0.0
161Q9FLLLG,0.2,0.0
23GK702Q6F,0.15,0.0
2DSOAZ5RHP,0.05,0.0
15627ZYP59,0.1,0.0
G66COTEZD,0.1,0.0
24H85S81KT,0.1,0.0
2DK09UQTA3,0.2,0.0
26KYHQWE8P,0.15,0.0
6XN7EV4DO,0.15,0.0
I66NO2G4R,0.1,0.0
1AC5BNXV6I,0.1,0.25
1BJKBNE246,0.1,0.0
21FDW79LRN,0.1,0.0
TYM9YWNVJ,0.1,0.0
9CBKH8LP3,0.1,0.0
CIKY5VWYZ,0.05,0.0
116MJMMU15,0.15,0.0
1I51XVRJIY,0.05,0.0
19AHSE3JZW,0.1,0.0
XP9LCE92S,0.05,0.0
C0AA5OQPF,0.05,0.0
1JE315TAVU,0.1,0.0
17COCLXTJJ,0.05,0.0
IJVLEPLNG,0.2,0.1
1EKRYY66BF,0.1,0.0
1HMF52C6UY,0.05,0.0
2QPHDI1UEJ,0.05,0.0
T292P3J9L,0.1,0.0
1GMWA9F2PE,0.05,0.0
2RNMVB1UNP,0.05,0.25
16CF8FLHKK,0.05,0.25
14ENC1R9HX,0.05,0.25
2K26K361GE,0.05,0.25
1A6VF62HXM,0.05,0.25
1DYSQFUOF6,0.05,0.25
R2RWA6IMZ,0.05,0.25
2I1X41TASK,0.05,0.25
16BS0IBOMT,0.05,0.25
1M7EG49J9F,0.05,0.25
2LP9213I89,0.1,0.25
1AYZDZ83TB,0.05,0.25
L3GA9FYKS,0.05,0.25
1UOT32H69D,0.05,0.0
2PLWPB38RL,0.05,0.0
22ZUY1YM8A,0.05,0.0
2B2LQQOBT9,0.05,0.0
19YLHTTIZ6,0.05,0.0
1MJ75KYZIB,0.05,0.0
2L8021TTXG,0.1,0.0
LMNGITS17,0.05,0.0
KOTWWBNTK,0.1,0.0
2NMR71JLZB,0.05,0.0
AU5VPDY4N,0.05,0.0
Z96G5M5AG,0.1,0.0
8RKNEH266,0.1,0.0
VVKGTEO5B,0.05,0.0
1JHPNBRH0K,0.1,0.0
9KZENZ9YX,0.1,0.0
2AEYO516SQ,0.05,0.0
207I0NIHJE,0.05,0.0
1Y6EYX8GGW,0.05,0.0
3U99NZ6MR,0.05,0.0
2DZZ4WPPF8,0.05,0.0
1IMAGBZTBN,0.1,0.0
21R8MNBY0P,0.05,0.0
W8AONSKQC,0.05,0.0
2N36B0XQ52,0.05,0.0
2FZH20X068,0.05,0.0
MPLK3OSGV,0.05,0.0
R4UX2VQMU,0.05,0.0
1YBHUDJ1OD,0.05,0.0
4V6FNIJ3G,0.05,0.0
11AYGTE3J8,0.05,0.0
2M47QQ8JJE,0.05,0.0
28MTY0RSYD,0.05,0.0
1XFCVDE3YD,0.15,0.0
NVYB3VEG7,0.2,0.0
ZTS57URGY,0.05,0.0
1L8TPAPIVD,0.1,0.0
3DTEJZXU,0.05,0.0
LADNTAUIC,0.05,0.0
C1MHQU4UA,0.2,0.0
1EYQP20UG7,0.15,0.0
148YJKJZ,0.15,0.25
1H43GGDEXD,0.1,0.25
2MSSKAU17T,0.15,0.25
2PXKTY12MQ,0.15,0.25
2F9DID4K4,0.15,0.25
1DOTTAZKYZ,0.15,0.25
165X2WIIKX,0.2,0.25
1BML1KS3EW,0.05,0.25
29Q0P16HTS,0.1,0.1
ATGM4EZAC,0.1,0.0
246ED9DCG2,0.05,0.0
NPULOZTLE,0.1,0.0
LS7S75NA7,0.05,0.0
ZBYUXSD48,0.05,0.0
1Y8UUQ89MZ,0.05,0.0
KX58GOQLT,0.05,0.0
1L8212OA6A,0.1,0.0
1UAQ5AG3HE,0.05,0.0
1IXB23FM10,0.05,0.0
12DOU1VBFV,0.05,0.0
23S3YBJSSP,0.2,0.0
1SYQFPO6TL,0.05,0.0
4U4M1QQNN,0.05,0.0
1VC8VDLCIW,0.05,0.0
6ZG18EETV,0.05,0.0
105ZBXKKP,0.05,0.0
1E64QJE2H,0.05,0.0
Q3BBBVZEL,0.05,0.0
2AZIUQQTKT,0.05,0.0
77I0DG2OF,0.05,0.0
1OGHDLHGDD,0.05,0.0
264PM57HQ4,0.05,0.0
1NBLT2YYKO,0.05,0.0
1YAN1ARUUB,0.05,0.0
1IIG1PRH4F,0.05,0.0
83MJ1AJ0J,0.05,0.0
1GLZXV54V1,0.05,0.0
2IJGYJV258,0.05,0.0
29M6C8VIQ8,0.05,0.0
2J08KZ2L4Q,0.1,0.0
1HEDGGUO9X,0.15,0.0
38ZEJQLKO,0.15,0.0
1X6CXFW7MW,0.2,0.0
1TJD7SB250,0.1,0.0
TZCLYYW0K,0.1,0.0
1CWC5J2C15,0.05,0.0
JLTRLZ7OU,0.05,0.25
BADW22G9W,0.05,0.25
158TFJFTCJ,0.05,0.25
2DNDZZK9X0,0.05,0.25
1ON3NWZ8OH,0.1,0.25
10Q723E0CK,0.05,0.25
2CVX027RSN,0.05,0.25
9T3SUOWR8,0.05,0.25
40YRFFVWL,0.05,0.25
1URRVU5HX0,0.05,0.25
2RA2T0DV,0.1,0.25
7PD6UB6EO,0.05,0.25
14XHDAWVTW,0.1,0.25
1PHAN2JWR3,0.05,0.25
2DJIGJFZAH,0.15,0.0
1ZOOILBLSI,0.15,0.0
1VO6BN66GZ,0.1,0.25
1S8U9YECQN,0.05,0.25
1FVKNPY1JY,0.05,0.25
23N9HPMZO3,0.05,0.25
M7O77JTKH,0.05,0.25
XK4QIIVG4,0.1,0.25
2E6BIHDK6Z,0.1,0.25
1KAV5TFVG4,0.1,0.0
F5858PTE6,0.1,0.0
I21KPZQ78,0.1,0.0
14F25G6K5C,0.1,0.0
29J6KRWF92,0.05,0.0
IKMGX0TOU,0.1,0.0
FD16LIB78,0.1,0.0
13U2QVD1E0,0.05,0.0
19GUL2XR03,0.05,0.0
7OQDV3U83,0.05,0.0
273LIAXYR0,0.05,0.0
1W5SEKR8SM,0.05,0.0
1CQ6LQGXW5,0.1,0.0
1AOYPXHFVG,0.05,0.0
